temperature,Q,Qdif,Qtwice_dif
509.0,397.1739200244138,616.1874389274147,1650.260130237239
510.0,398.38531105773677,618.2209317123751,1656.2798203149289
511.0,399.598316232011,620.2582601237641,1662.3141160702557
512.0,400.8129367405641,622.299430240201,1668.3630444287105
513.0,402.0291737816,624.3444481454736,1674.4266323643844
514.0,403.2470285581608,626.3933199284992,1680.5049069005202
515.0,404.46650227813114,628.4460516834697,1686.5978951099444
516.0,405.6875961541857,630.5026495098157,1692.7056241155003
517.0,406.91031140376595,632.5631195123226,1698.8281210905839
518.0,408.134649249072,634.6274678011109,1704.9654132594367
519.0,409.3606109170024,636.6957004917449,1711.1175278977123
520.0,410.5881976391565,638.767823705201,1717.2844923328694
521.0,411.81741065180586,640.8438435680222,1723.46633394458
522.0,413.0482511958583,642.9237662122466,1729.663080165128
523.0,414.28072051683733,645.007597775577,1735.8747584798984
524.0,415.51481986486334,647.0953444013275,1742.1013964276617
525.0,416.7505504946107,649.1870122385266,1748.343021601028
526.0,417.987913665316,651.2826074419376,1754.5996616468756
527.0,419.2269106407226,653.3821361721367,1760.8713442666105
528.0,420.467542689085,655.4856045955202,1767.1580972167108
529.0,421.7098110831161,657.593018884417,1773.4599483088934
530.0,422.95371709999233,659.7043852170893,1779.7769254106058
531.0,424.1992620213043,661.8197097777505,1786.109056445406
532.0,425.446447133072,663.9389987567318,1792.4563693931755
533.0,426.69527372568524,666.0622583503903,1798.818892290579
534.0,427.94574309390435,668.1894947612526,1805.1966532312176
535.0,429.19785653682845,670.3207141980309,1811.5896803662606
536.0,430.45161535787145,672.4559228756991,1817.9980019044804
537.0,431.70702086477473,674.5951270154858,1824.421646112665
538.0,432.96407436953524,676.7383328449762,1830.860641315923
539.0,434.22277718842207,678.8855465981503,1837.3150158980218
540.0,435.4831306419426,681.0367745154334,1843.78479830159
541.0,436.7451360548298,683.1920228437111,1850.2700170284224
542.0,438.00879475601994,685.3512978364378,1856.7707006398805
543.0,439.274108078634,687.5146057536526,1863.2868777569429
544.0,440.54107735995126,689.6819528620015,1869.8185770606742
545.0,441.8097039413996,691.8533454348483,1876.365827292394
546.0,443.07998916854854,694.0287897522996,1882.9286572538726
547.0,444.35193439106155,696.2082921012166,1889.5070958077094
548.0,445.6255409627132,698.3918587753211,1896.1011718774528
549.0,446.9008102413436,700.5794960751981,1902.710914447921
550.0,448.1777435888577,702.7712103083906,1909.3363525653308
551.0,449.4563423711797,704.9670077894135,1915.9775153376304
552.0,450.7366079583021,707.1668948397928,1922.6344319346294
553.0,452.0185417241908,709.3708777881609,1929.3071315882505
554.0,453.30214504681635,711.5789629702631,1935.9956435926977
555.0,454.5874193081357,713.7911567290253,1942.6999973047066
556.0,455.87436589405587,716.0074654145826,1949.4202221436208
557.0,457.16298619443023,718.2278953843733,1956.156347591719
558.0,458.4532816030558,720.4524530031264,1962.9084031943387
559.0,459.74525351762475,722.6811446429367,1969.676418560007
560.0,461.03890333975335,724.9139766833487,1976.4604233606196
561.0,462.334232474923,727.1509555113154,1983.2604473316783
562.0,463.63124233250727,729.3920875213469,1990.0765202723533
563.0,464.9299343257224,731.6373791154467,1996.9086720456185
564.0,466.2303098716302,733.886836703324,2003.75693257857
565.0,467.53237039113526,736.1404667022017,2010.6213318622954
566.0,468.8361173089461,738.3982755370886,2017.5018999522997
567.0,470.1415520535807,740.6602696407188,2024.3986669683118
568.0,471.44867605735,742.9264554535816,2031.311663094755
569.0,472.7574907563358,745.1968394240142,2038.2409185805848
570.0,474.0679975903797,747.4714280082242,2045.1864637395302
571.0,475.38019800309905,749.7502276703275,2052.148328950123
572.0,476.69409344182435,752.0332448824333,2059.1265446560087
573.0,478.0096853576263,754.3204861246107,2066.1211413657725
574.0,479.32697520529456,756.6119578850365,2073.1321496530963
575.0,480.64596444331033,758.9076666599168,2080.159600156955
576.0,481.9666545338573,761.2076189536374,2087.203523581678
577.0,483.28904694279464,763.5118212787526,2094.2639506968967
578.0,484.6131431396615,765.8202801560474,2101.340912337769
579.0,485.93894459763993,768.1330021145448,2108.4344394049867
580.0,487.2664527935616,770.4499936916112,2115.5445628647603
581.0,488.5956692079098,772.7712614329248,2122.6713137490656
582.0,489.9265953247796,775.0968118925596,2129.81472315542
583.0,491.2592326318832,777.4266516330505,2136.974822247212
584.0,492.59358262054064,779.7607872253608,2144.1516422536
585.0,493.92964678566807,782.099225248963,2151.3452144695966
586.0,495.2674266257656,784.4419722919203,2158.5555702560696
587.0,496.6069236429001,786.7890349508552,2165.7827410396626
588.0,497.94813934271906,789.1404198310181,2173.0267583131854
589.0,499.2910752344172,791.4961335463331,2180.287653635233
590.0,500.63573283073686,793.8561827194418,2187.565458630413
591.0,501.98211364795526,796.2205739816894,2194.860204989251
592.0,503.33021920588817,798.5893139732417,2202.1719244683536
593.0,504.6800510278492,800.9624093430517,2209.5006488903987
594.0,506.0316106406926,803.3398667489474,2216.846410143802
595.0,507.3848995747381,805.7216928576663,2224.2092401832065
596.0,508.73991936382816,808.1078943448224,2231.5891710291553
597.0,510.09667154528466,810.4984778950193,2238.9862347682265
598.0,511.45515765989825,812.893450201878,2246.4004635529413
599.0,512.8153792519088,815.2928179680334,2253.8318896017263
600.0,514.1773378690775,817.6965879051899,2261.280545199012
601.0,515.5410350625641,820.104766734146,2268.746462695079
602.0,516.9064723869782,822.5173611848477,2276.229674506148
603.0,518.2736514003709,824.9343779963965,2283.7302131142283
604.0,519.6425736642441,827.3558239171502,2291.2481110672215
605.0,521.0132407434938,829.7817057045971,2298.7834009787043
606.0,522.3856542064443,832.2120301256122,2306.3361155280923
